transaction_id,project_name,district,price,area_sqft,psf,sale_date,sale_type,tenure
TXN-00436,Geylang Quay,D14,2785000,1091.46,2551.63,2025-02-20,Sub Sale,99 yrs
TXN-00280,Macpherson Park,D13,1810000,1375.0,1316.36,2022-09-23,Sub Sale,99 yrs
TXN-01238,Holland Village Loft,D10,1238000,991.0,1249.24,2025-08-20,New Sale,Freehold
TXN-00861,Ang Mo Kio Grove,D20,2390000,1061.0,2252.59,2023-03-04,Resale,Freehold
TXN-01191,Hillview Heights,D23,1082000,460.0,2352.17,2025-01-19,New Sale,Freehold
TXN-00794,Macpherson Park,D13,1377000,580.0,2374.14,2021-01-25,Sub Sale,Freehold
TXN-00824,Opera Estate,D15,1409000,829.9,1697.8,2025-01-26,Resale,Freehold
TXN-00263,Jurong Lake District,D22,3694000,1430.0,2583.22,2020-08-11,Resale,99 yrs
TXN-00105,Kallang Riverside,D07,2227000,1310.0,1700.0,2021-09-29,New Sale,99 yrs
TXN-00512,Opera Estate,D15,2298000,1061.0,2165.88,2022-01-12,Resale,99 yrs
TXN-00626,Bishan Green,D20,2009000,991.0,2027.25,2024-08-16,Resale,99 yrs
TXN-00709,Bugis Junction Residences,D07,1357000,1061.32,1278.6,2025-03-15,Resale,Freehold
TXN-01494,Newton Suites,D11,1202000,1010.73,1189.24,2023-05-09,Resale,Freehold
TXN-01363,Botanic Gardens Residences,D10,1408000,830.0,1696.39,2024-08-31,Sub Sale,Freehold
TXN-00555,Springleaf Green,D26,1086000,500.52,2169.74,2024-06-16,Sub Sale,99 yrs
TXN-01158,Kembangan Court,D14,2485000,1011.0,2457.96,2023-06-30,New Sale,Freehold
TXN-01300,Sengkang Riviera,D19,2018000,1091.0,1849.68,2023-12-08,Sub Sale,99 yrs
TXN-00827,Toa Payoh Central,D12,2748000,1400.0,1962.86,2023-07-29,New Sale,Freehold
TXN-00816,Redhill Peak,D03,1531000,775.0,1975.48,2025-03-28,Sub Sale,Freehold
TXN-01123,Tion Bahru Loft,D03,2479000,1036.0,2392.86,2022-04-12,Sub Sale,Freehold
TXN-00014,Sixth Avenue Suites,D10,857000,775.0,1105.81,2024-02-24,Sub Sale,Freehold
TXN-00788,Redhill Peak,D03,2150000,730.0,2945.21,2025-08-26,New Sale,99 yrs
TXN-00571,Geylang Quay,D14,1428000,750.0,1904.0,2024-12-13,Sub Sale,99 yrs
TXN-00706,Grange Road Residences,D09,1255000,710.0,1767.61,2022-09-27,Resale,Freehold
TXN-01077,River Valley Court,D09,645000,500.0,1290.0,2025-09-03,New Sale,99 yrs
TXN-00106,Sengkang Riviera,D19,1667000,710.42,2346.51,2022-10-26,Resale,99 yrs
TXN-00795,Kallang Riverside,D07,3436000,1310.0,2622.9,2023-07-24,New Sale,99 yrs
TXN-00281,Grange Road Residences,D09,1587000,775.0,2047.74,2025-05-04,Resale,Freehold
TXN-00805,Lavender Street Loft,D07,2216000,1091.46,2030.31,2023-04-06,Resale,99 yrs
TXN-01445,Holland Village Loft,D10,1176000,800.0,1470.0,2022-07-31,Resale,Freehold
TXN-00126,Grange Road Residences,D09,2338000,991.36,2358.39,2023-01-16,Resale,Freehold
TXN-01193,Sentosa Cove Villas,D04,1857000,775.0,2396.13,2025-04-22,Sub Sale,99 yrs
TXN-00007,Springleaf Green,D26,1861000,775.0,2401.29,2023-12-10,New Sale,99 yrs
TXN-01334,Kim Seng Plaza,D09,1697000,1061.32,1598.95,2020-06-16,New Sale,99 yrs
TXN-01549,Opera Estate,D15,2712000,1309.97,2070.28,2020-07-01,Sub Sale,Freehold
TXN-01659,Holland Village Loft,D10,1848000,1036.0,1783.78,2023-07-08,Resale,99 yrs
TXN-00773,Paterson Residences,D09,2821000,1035.49,2724.32,2025-02-04,New Sale,99 yrs
TXN-00145,Sixth Avenue Suites,D10,2093000,1309.97,1597.75,2024-07-21,New Sale,Freehold
TXN-00067,Serangoon Gardens,D19,2529000,1010.73,2502.15,2023-08-08,Sub Sale,Freehold
TXN-00092,Marsiling Grove,D25,3905000,1400.0,2789.29,2023-04-07,Sub Sale,Freehold
TXN-01044,Jurong Lake District,D22,1807000,1061.0,1703.11,2025-07-30,New Sale,99 yrs
TXN-00353,Ang Mo Kio Grove,D20,2819000,1036.0,2721.04,2024-10-14,Sub Sale,Freehold
TXN-00032,Kim Seng Plaza,D09,1384000,1061.0,1304.43,2024-03-08,New Sale,99 yrs
TXN-01717,Sengkang Riviera,D19,2338000,1091.46,2142.09,2024-05-19,Sub Sale,99 yrs
TXN-01532,Admiralty Parkview,D25,1811000,1061.0,1706.88,2022-08-07,New Sale,Freehold
TXN-00991,Sixth Avenue Suites,D10,1085000,800.0,1356.25,2024-10-02,Resale,Freehold
TXN-01462,Leng Kee Court,D03,2577000,1430.0,1802.1,2025-03-12,Sub Sale,Freehold
TXN-00881,Irrawaddy Residences,D11,2168000,1374.55,1577.24,2023-08-08,Sub Sale,99 yrs
TXN-00415,Leng Kee Court,D03,2274000,971.0,2341.92,2022-06-10,Resale,99 yrs
TXN-01736,Punggol Waterfront,D19,759000,550.0,1380.0,2022-07-31,Sub Sale,99 yrs
TXN-01298,Upper Thomson Residences,D26,1408000,550.0,2560.0,2021-03-03,Resale,Freehold
TXN-00111,Cuscaden Residences,D09,2090000,1350.0,1548.15,2024-12-03,Sub Sale,99 yrs
TXN-00721,Toa Payoh Central,D12,1472000,991.0,1485.37,2025-07-02,Sub Sale,99 yrs
TXN-00597,Newton Suites,D11,1285000,971.0,1323.38,2023-12-19,Sub Sale,Freehold
TXN-01583,Jurong Lake District,D22,1816000,750.0,2421.33,2025-02-12,Resale,Freehold
TXN-00867,Pasir Ris Seaview,D18,1511000,1011.0,1494.56,2025-07-14,New Sale,Freehold
TXN-00216,Tanjong Pagar Place,D02,2082000,1061.0,1962.3,2023-08-30,Resale,99 yrs
TXN-01343,Sembawang Springs,D27,904000,775.0,1166.45,2023-06-26,Resale,99 yrs
TXN-00699,Sengkang Riviera,D19,2111000,1349.79,1563.94,2025-01-13,Resale,Freehold
TXN-00583,Keppel Bay View,D04,2288000,1430.0,1600.0,2023-06-05,New Sale,Freehold
TXN-00236,Farrer Park Residences,D08,1401000,775.0,1807.74,2025-07-05,Resale,99 yrs
TXN-01493,Sixth Avenue Suites,D10,2019000,1011.0,1997.03,2025-06-19,Sub Sale,99 yrs
TXN-00309,Serangoon Gardens,D19,926000,500.0,1852.0,2025-07-12,Resale,99 yrs
TXN-00879,Bukit Timah Grove,D21,2548000,1011.0,2520.28,2025-04-24,Resale,Freehold
TXN-01038,Woodlands Cascade,D25,1604000,710.0,2259.15,2023-09-30,Sub Sale,99 yrs
TXN-00278,Pasir Panjang Residences,D05,2134000,1091.46,1955.18,2024-10-01,Sub Sale,99 yrs
TXN-00665,Punggol Waterfront,D19,806000,580.0,1389.66,2025-06-08,Resale,99 yrs
TXN-01058,Toa Payoh Central,D12,1873000,1091.0,1716.77,2022-09-13,Sub Sale,Freehold
TXN-00401,Sengkang Riviera,D19,1566000,1374.55,1139.28,2022-01-12,Sub Sale,99 yrs
TXN-01163,River Valley Court,D09,2692000,1061.0,2537.23,2023-08-21,Sub Sale,Freehold
TXN-00270,Sengkang Riviera,D19,1287000,750.0,1716.0,2020-08-10,New Sale,Freehold
TXN-00249,Lavender Street Loft,D07,1305000,750.24,1739.43,2025-07-09,Resale,99 yrs
TXN-01187,Kim Seng Plaza,D09,1655000,991.0,1670.03,2025-06-15,New Sale,Freehold
TXN-00099,Yishun Emerald,D27,2251000,991.36,2270.63,2020-08-30,Sub Sale,Freehold
TXN-00884,Leng Kee Court,D03,2557000,1061.0,2409.99,2025-01-16,Resale,Freehold
TXN-00242,Shenton Way Suites,D01,3018000,991.0,3045.41,2025-03-18,Sub Sale,99 yrs
TXN-00226,Pasir Ris Seaview,D18,1872000,1011.0,1851.63,2023-08-21,Sub Sale,Freehold
TXN-00345,Springleaf Green,D26,2624000,1430.0,1834.97,2023-10-17,Sub Sale,Freehold
TXN-01442,Farrer Road Court,D10,1983000,1061.32,1868.43,2024-10-29,Sub Sale,99 yrs
TXN-01098,Marina Bay Suites,D01,1397000,775.0,1802.58,2025-06-22,New Sale,Freehold
TXN-00652,Springleaf Green,D26,2465000,1091.0,2259.4,2022-08-28,Sub Sale,99 yrs
TXN-00880,Scotts Tower,D09,1278000,1036.0,1233.59,2020-07-14,New Sale,99 yrs
TXN-00151,Tion Bahru Loft,D03,3311000,1061.0,3120.64,2024-06-13,Sub Sale,Freehold
TXN-00759,Farrer Road Court,D10,2511000,1035.49,2424.95,2022-01-15,New Sale,Freehold
TXN-01067,Upper Thomson Residences,D26,764000,580.17,1316.85,2025-01-08,Resale,Freehold
TXN-00471,Bukit Batok West,D23,570000,480.0,1187.5,2021-11-19,Sub Sale,99 yrs
TXN-01696,Leng Kee Court,D03,812000,459.62,1766.68,2022-05-12,New Sale,99 yrs
TXN-01159,Keppel Bay View,D04,3890000,1430.52,2719.29,2024-11-23,Resale,99 yrs
TXN-00849,Irrawaddy Residences,D11,2813000,1061.0,2651.27,2022-09-01,Sub Sale,99 yrs
TXN-00372,Buona Vista Court,D05,1166000,1035.49,1126.04,2023-03-17,Sub Sale,99 yrs
TXN-00140,West Coast Vale,D05,1206000,1010.73,1193.2,2020-04-14,New Sale,99 yrs
TXN-00218,Katong Seaview,D15,3190000,1310.0,2435.11,2025-08-06,Resale,99 yrs
TXN-01653,Sixth Avenue Suites,D10,3769000,1430.0,2635.66,2025-07-11,Resale,Freehold
TXN-00796,Little India Lofts,D08,1763000,1374.55,1282.6,2023-07-26,New Sale,99 yrs
TXN-01396,Harbourfront Residences,D04,2830000,1011.0,2799.21,2021-10-13,Resale,99 yrs
TXN-00920,Cuscaden Residences,D09,2894000,1330.42,2175.26,2023-10-22,Resale,99 yrs
TXN-00715,Pasir Ris Seaview,D18,2847000,1349.79,2109.21,2024-10-16,New Sale,Freehold
TXN-01507,Bugis Junction Residences,D07,1076000,775.0,1388.39,2024-06-02,Sub Sale,Freehold
TXN-01317,Admiralty Parkview,D25,853000,775.0,1100.65,2022-02-11,Resale,99 yrs
TXN-01306,Buona Vista Court,D05,1397000,799.76,1746.78,2022-04-13,Resale,Freehold
TXN-01443,Stevens Suites,D10,1225000,459.62,2665.25,2024-11-05,New Sale,Freehold
TXN-00979,Raffles Place Tower,D01,3356000,1330.42,2522.52,2022-12-07,Sub Sale,99 yrs
TXN-00437,Raffles Place Tower,D01,2872000,991.0,2898.08,2025-01-31,New Sale,99 yrs
TXN-00107,Tion Bahru Loft,D03,2468000,1010.73,2441.8,2025-06-23,Sub Sale,99 yrs
TXN-00085,Punggol Waterfront,D19,1626000,991.36,1640.18,2024-11-27,Resale,Freehold
TXN-01231,Pasir Panjang Residences,D05,2117000,970.9,2180.44,2024-09-23,New Sale,Freehold
TXN-01168,Sixth Avenue Suites,D10,1646000,971.0,1695.16,2025-03-05,Sub Sale,Freehold
TXN-01671,Upper Thomson Residences,D26,791000,500.52,1580.35,2024-07-26,New Sale,99 yrs
TXN-00723,Ardmore Park,D10,2825000,1061.0,2662.58,2020-03-01,Resale,99 yrs
TXN-01663,Hillview Heights,D23,2625000,1330.42,1973.06,2025-02-23,Resale,99 yrs
TXN-00399,Serangoon Gardens,D19,2446000,1061.32,2304.68,2025-03-18,New Sale,Freehold
TXN-01315,Hillview Heights,D23,2307000,1011.0,2281.9,2021-03-27,New Sale,99 yrs
TXN-00288,Paterson Residences,D09,2019000,1061.0,1902.92,2025-06-08,Resale,Freehold
TXN-00451,Holland Village Loft,D10,2172000,991.36,2190.94,2025-08-06,Sub Sale,Freehold
TXN-00315,Lavender Street Loft,D07,1755000,775.0,2264.52,2024-08-29,Resale,99 yrs
TXN-00866,Pasir Ris Seaview,D18,2165000,775.0,2793.55,2025-07-27,Sub Sale,99 yrs
TXN-00036,Telok Blangah Ridge,D04,2213000,1310.0,1689.31,2020-03-07,Sub Sale,Freehold
TXN-00749,Lavender Street Loft,D07,2015000,1061.0,1899.15,2025-01-26,Sub Sale,99 yrs
TXN-00334,Little India Lofts,D08,1309000,750.0,1745.33,2023-04-30,Resale,99 yrs
TXN-01368,Bugis Junction Residences,D07,1027000,730.0,1406.85,2024-07-01,New Sale,Freehold
TXN-00303,Balestier Point,D12,2094000,991.0,2113.02,2023-10-23,Resale,Freehold
TXN-00638,Kim Seng Plaza,D09,2357000,1035.49,2276.22,2025-07-24,New Sale,Freehold
TXN-01142,Punggol Waterfront,D19,642000,525.0,1222.86,2022-07-17,Resale,Freehold
TXN-01099,Keppel Bay View,D04,2352000,970.9,2422.49,2025-01-25,Resale,99 yrs
TXN-00016,Paterson Residences,D09,883000,775.0,1139.35,2022-05-04,Sub Sale,99 yrs
TXN-00587,Pasir Ris Seaview,D18,1171000,460.0,2545.65,2024-07-15,Sub Sale,99 yrs
TXN-00158,Geylang Quay,D14,918000,730.0,1257.53,2025-08-02,Sub Sale,99 yrs
TXN-01645,Novena Heights,D11,2163000,1310.0,1651.15,2025-05-22,New Sale,99 yrs
TXN-01682,Sixth Avenue Suites,D10,2349000,971.0,2419.16,2025-02-23,New Sale,99 yrs
TXN-01028,Bishan Green,D20,2294000,971.0,2362.51,2023-09-26,New Sale,99 yrs
TXN-01185,River Valley Court,D09,1502000,729.79,2058.12,2025-04-02,Sub Sale,99 yrs
TXN-00898,Buona Vista Court,D05,2846000,1330.0,2139.85,2025-07-22,Sub Sale,99 yrs
TXN-01091,Cuscaden Residences,D09,2515000,991.36,2536.93,2023-10-07,Resale,Freehold
TXN-00830,Hillview Heights,D23,2766000,1091.0,2535.29,2025-01-03,New Sale,99 yrs
TXN-01649,Jurong Lake District,D22,1022000,500.0,2044.0,2025-05-21,Sub Sale,Freehold
TXN-01697,Beauty World Residences,D21,1191000,830.0,1434.94,2022-10-05,Sub Sale,99 yrs
TXN-00689,Scotts Tower,D09,2893000,1061.32,2725.85,2025-07-08,Resale,Freehold
TXN-00730,Opera Estate,D15,1569000,1061.0,1478.79,2025-04-08,New Sale,99 yrs
TXN-00766,Tanjong Pagar Place,D02,2171000,1091.0,1989.92,2022-12-25,New Sale,99 yrs
TXN-01351,Holland Village Loft,D10,1371000,991.0,1383.45,2024-07-28,Resale,Freehold
TXN-00389,Raffles Place Tower,D01,1804000,775.0,2327.74,2024-10-19,Resale,Freehold
TXN-01439,Little India Lofts,D08,3020000,1430.0,2111.89,2024-05-23,Sub Sale,Freehold
TXN-01409,Siglap Villas,D15,925000,750.24,1232.93,2025-01-22,Sub Sale,Freehold
TXN-01504,Marsiling Grove,D25,1512000,830.0,1821.69,2025-04-28,Sub Sale,Freehold
TXN-00789,Ardmore Park,D10,1866000,830.0,2248.19,2021-03-17,Resale,Freehold
TXN-00768,Queenstown Vista,D03,2805000,1330.0,2109.02,2024-11-25,New Sale,99 yrs
TXN-00190,Shenton Way Suites,D01,1577000,729.79,2160.89,2025-08-05,Resale,Freehold
TXN-01110,Yishun Emerald,D27,2078000,1091.46,1903.87,2021-11-22,New Sale,99 yrs
TXN-00603,Tampines Grande,D18,1344000,750.0,1792.0,2024-09-03,Resale,Freehold
TXN-00378,Outram Park Residences,D03,3171000,1400.0,2265.0,2020-12-29,Sub Sale,Freehold
TXN-00141,Jurong Lake District,D22,2284000,1349.79,1692.11,2023-08-09,Resale,99 yrs
TXN-01073,Farrer Road Court,D10,2692000,970.9,2772.67,2024-07-26,New Sale,99 yrs
TXN-00217,The Orchid Residences,D19,1916000,991.0,1933.4,2022-05-28,New Sale,Freehold
TXN-01063,Pasir Panjang Residences,D05,1870000,991.36,1886.31,2024-12-21,Sub Sale,99 yrs
TXN-00396,The Orchid Residences,D19,1545000,1010.73,1528.6,2023-02-15,Resale,Freehold
TXN-00987,Anson Residences,D02,2745000,1011.0,2715.13,2025-03-04,Resale,99 yrs
TXN-00694,Irrawaddy Residences,D11,2091000,830.0,2519.28,2021-07-20,Resale,Freehold
TXN-00343,Grange Road Residences,D09,1673000,710.42,2354.95,2023-10-09,New Sale,99 yrs
TXN-00054,Ardmore Park,D10,2327000,1091.0,2132.91,2025-07-10,New Sale,Freehold
TXN-00001,Bedok Reservoir Views,D16,965000,580.0,1663.79,2025-06-23,Sub Sale,99 yrs
TXN-00647,Orchard Heritage,D09,1990000,1091.46,1823.25,2025-03-27,New Sale,Freehold
TXN-01165,Shenton Way Suites,D01,1650000,1011.0,1632.05,2020-05-24,Sub Sale,99 yrs
TXN-01056,Bedok Reservoir Views,D16,1313000,991.0,1324.92,2023-11-12,New Sale,99 yrs
TXN-01698,Punggol Waterfront,D19,785000,710.42,1104.98,2025-01-30,New Sale,Freehold
TXN-00206,Redhill Peak,D03,2953000,1309.97,2254.26,2024-12-18,Sub Sale,99 yrs
TXN-00822,Toa Payoh Central,D12,3082000,1430.52,2154.46,2025-09-04,Resale,99 yrs
TXN-00852,Choa Chu Kang Residences,D23,2118000,971.0,2181.26,2021-02-20,Sub Sale,99 yrs
TXN-00269,Raffles Place Tower,D01,3206000,1035.49,3096.13,2024-03-27,Sub Sale,Freehold
TXN-00764,Buona Vista Court,D05,1678000,1035.49,1620.49,2023-02-27,New Sale,Freehold
TXN-01712,Buona Vista Court,D05,2116000,799.76,2645.8,2025-08-11,Sub Sale,Freehold
TXN-01365,Holland Village Loft,D10,3051000,1330.0,2293.98,2020-07-05,Sub Sale,Freehold
TXN-00643,Clementi Park Residences,D05,2226000,799.76,2783.34,2025-03-02,Sub Sale,Freehold
TXN-00252,Kim Seng Plaza,D09,2264000,829.9,2728.05,2025-05-06,Resale,99 yrs
TXN-01385,Marsiling Grove,D25,958000,525.28,1823.8,2020-12-26,Resale,99 yrs
TXN-00087,Shenton Way Suites,D01,2131000,1035.49,2057.97,2023-11-03,Resale,Freehold
TXN-01154,Little India Lofts,D08,1871000,750.24,2493.86,2023-08-22,Resale,99 yrs
TXN-00144,Raffles Place Tower,D01,810000,525.28,1542.04,2023-12-20,New Sale,99 yrs
TXN-01400,East Coast Parkview,D15,845000,480.07,1760.16,2025-05-30,Sub Sale,Freehold
TXN-01129,Farrer Park Residences,D08,1834000,970.9,1888.96,2024-02-22,Sub Sale,Freehold
TXN-00642,Grange Road Residences,D09,1194000,730.0,1635.62,2025-08-09,Resale,Freehold
TXN-01454,Scotts Tower,D09,1712000,970.9,1763.31,2022-03-21,Sub Sale,Freehold
TXN-01316,Botanic Gardens Residences,D10,1817000,1330.0,1366.17,2022-03-14,New Sale,Freehold
TXN-00487,Tampines Grande,D18,2071000,1035.49,2000.02,2025-05-13,New Sale,99 yrs
TXN-00693,Outram Park Residences,D03,3393000,1061.32,3196.96,2024-09-29,New Sale,Freehold
TXN-00238,Chin Swee Heights,D03,2256000,970.9,2323.61,2022-01-29,Resale,Freehold
TXN-00364,Raffles Place Tower,D01,3975000,1430.0,2779.72,2020-03-28,Sub Sale,Freehold
TXN-01622,Newton Suites,D11,3055000,1091.0,2800.18,2025-04-06,Resale,Freehold
TXN-00167,Balestier Point,D12,2957000,1330.42,2222.61,2025-03-02,New Sale,99 yrs
TXN-01347,Tampines Grande,D18,3551000,1330.0,2669.92,2023-04-22,New Sale,Freehold
TXN-00168,Tanjong Pagar Place,D02,2176000,775.0,2807.74,2025-05-08,Sub Sale,99 yrs
TXN-01670,Novena Heights,D11,1642000,1349.79,1216.48,2021-08-31,Resale,Freehold
TXN-00942,Harbourfront Residences,D04,2579000,1309.97,1968.75,2022-01-28,Sub Sale,99 yrs
TXN-01745,Sixth Avenue Suites,D10,1020000,829.9,1229.07,2020-07-10,Resale,99 yrs
TXN-00904,Dover Parkview,D05,1424000,971.0,1466.53,2024-07-02,Resale,Freehold
TXN-00532,Admiralty Parkview,D25,1487000,1330.0,1118.05,2024-03-20,New Sale,99 yrs
TXN-00453,The Orchid Residences,D19,2023000,1061.32,1906.12,2022-06-26,Resale,Freehold
TXN-00435,Tanjong Pagar Place,D02,2438000,1036.0,2353.28,2020-05-08,Resale,Freehold
TXN-00121,Admiralty Parkview,D25,986000,729.79,1351.07,2022-11-24,Sub Sale,99 yrs
TXN-00614,Ghim Moh Green,D10,1042000,750.0,1389.33,2021-06-09,Sub Sale,Freehold
TXN-01656,Raffles Place Tower,D01,1574000,710.42,2215.6,2025-01-20,Sub Sale,Freehold
TXN-01750,Balmoral Heights,D10,788000,580.17,1358.21,2025-01-29,Sub Sale,Freehold
TXN-00596,Ghim Moh Green,D10,1032000,500.52,2061.85,2023-07-31,Sub Sale,99 yrs
TXN-00860,Leng Kee Court,D03,1610000,799.76,2013.11,2022-09-19,New Sale,99 yrs
TXN-01423,Kembangan Court,D14,2302000,829.9,2773.84,2025-04-27,Sub Sale,Freehold
TXN-00677,Punggol Waterfront,D19,1668000,829.9,2009.89,2025-08-18,New Sale,99 yrs
TXN-00048,Tampines Grande,D18,1821000,1061.0,1716.31,2022-04-18,New Sale,Freehold
TXN-01239,Woodlands Cascade,D25,2444000,1091.0,2240.15,2023-06-22,Sub Sale,99 yrs
TXN-01119,Shenton Way Suites,D01,1368000,480.07,2849.58,2021-06-25,New Sale,Freehold
TXN-01068,Bishan Green,D20,603000,480.0,1256.25,2021-04-04,New Sale,99 yrs
TXN-01345,Irrawaddy Residences,D11,1586000,800.0,1982.5,2024-09-08,Resale,Freehold
TXN-00131,Redhill Peak,D03,770000,460.0,1673.91,2025-04-06,Resale,99 yrs
TXN-01353,Ghim Moh Green,D10,1417000,991.36,1429.36,2021-12-31,Resale,Freehold
TXN-01242,Kim Seng Plaza,D09,2020000,1010.73,1998.56,2022-02-19,Resale,Freehold
TXN-00482,Botanic Gardens Residences,D10,1331000,799.76,1664.25,2024-10-12,New Sale,99 yrs
TXN-01275,Katong Seaview,D15,2222000,1374.55,1616.53,2025-01-10,New Sale,Freehold
TXN-00729,Yishun Emerald,D27,1930000,730.0,2643.84,2025-08-24,Sub Sale,Freehold
TXN-00210,Jurong Lake District,D22,2228000,991.0,2248.23,2023-03-30,New Sale,Freehold
TXN-00383,Geylang Quay,D14,1636000,991.0,1650.86,2025-07-16,Sub Sale,99 yrs
TXN-00230,Queenstown Vista,D03,3270000,1036.0,3156.37,2024-08-21,Sub Sale,99 yrs
TXN-00363,Orchard Heritage,D09,1192000,525.0,2270.48,2020-01-02,New Sale,99 yrs
TXN-00676,Macpherson Park,D13,1231000,1036.0,1188.22,2021-01-15,New Sale,99 yrs
TXN-01219,Woodlands Cascade,D25,1368000,500.0,2736.0,2025-03-17,New Sale,Freehold
TXN-00831,Marsiling Grove,D25,1658000,1091.46,1519.07,2024-12-23,New Sale,Freehold
TXN-01262,Woodlands Cascade,D25,1210000,1061.0,1140.43,2025-03-27,New Sale,99 yrs
TXN-01598,Telok Blangah Ridge,D04,2844000,971.0,2928.94,2025-03-17,Resale,99 yrs
TXN-01431,Sembawang Springs,D27,2150000,1036.0,2075.29,2025-03-18,Resale,99 yrs
TXN-00476,Toa Payoh Central,D12,1421000,971.0,1463.44,2020-09-29,Sub Sale,99 yrs
TXN-00611,Macpherson Park,D13,1273000,971.0,1311.02,2024-06-08,Sub Sale,99 yrs
TXN-01525,Anson Residences,D02,1454000,460.0,3160.87,2020-07-10,Resale,99 yrs
TXN-00544,Shenton Way Suites,D01,1230000,480.07,2562.13,2024-04-07,Resale,99 yrs
TXN-00339,Serangoon Gardens,D19,1793000,1330.0,1348.12,2021-07-25,New Sale,99 yrs
TXN-00575,Bishan Green,D20,2590000,971.0,2667.35,2022-11-23,Sub Sale,Freehold
TXN-00799,Beauty World Residences,D21,3182000,1350.0,2357.04,2023-01-21,Sub Sale,Freehold
TXN-01212,Buona Vista Court,D05,662000,480.07,1378.97,2025-02-23,Resale,Freehold
TXN-01048,Kim Seng Plaza,D09,1085000,729.79,1486.72,2024-01-11,New Sale,99 yrs
TXN-00093,Irrawaddy Residences,D11,3272000,1375.0,2379.64,2022-03-09,New Sale,Freehold
TXN-00491,Kim Seng Plaza,D09,1177000,1061.32,1109.0,2024-10-13,Resale,Freehold
TXN-01374,Pasir Panjang Residences,D05,2296000,1310.0,1752.67,2021-02-12,New Sale,99 yrs
TXN-00119,Nassim Park,D10,1545000,1091.0,1416.13,2024-05-23,Resale,Freehold
TXN-00663,Maxwell Chambers Suites,D01,1588000,1035.49,1533.58,2023-01-22,New Sale,99 yrs
TXN-00324,Stevens Suites,D10,1458000,1091.46,1335.83,2020-01-07,Resale,99 yrs
TXN-01748,Grange Road Residences,D09,1753000,799.76,2191.91,2023-11-09,New Sale,Freehold
TXN-00084,Bukit Batok West,D23,2527000,1091.46,2315.25,2022-12-28,New Sale,Freehold
TXN-01031,Tanjong Pagar Place,D02,2354000,1091.46,2156.75,2022-11-07,Resale,Freehold
TXN-00439,Toa Payoh Central,D12,845000,480.07,1760.16,2022-10-21,Sub Sale,Freehold
TXN-00654,Sembawang Springs,D27,1156000,710.0,1628.17,2020-04-12,Sub Sale,Freehold
TXN-01041,Geylang Quay,D14,1369000,829.9,1649.6,2022-10-01,Resale,Freehold
TXN-01450,Alexandra Central,D05,2994000,1430.0,2093.71,2025-07-13,Resale,99 yrs
TXN-00089,Dover Parkview,D05,2585000,971.0,2662.2,2024-05-22,Resale,Freehold
TXN-00541,Outram Park Residences,D03,1111000,710.42,1563.87,2023-11-16,Sub Sale,Freehold
TXN-00503,Newton Suites,D11,2880000,1091.0,2639.78,2022-04-03,Sub Sale,99 yrs
TXN-00561,Bugis Junction Residences,D07,1772000,750.24,2361.9,2023-04-30,Resale,Freehold
TXN-00912,Geylang Quay,D14,2594000,1036.0,2503.86,2023-01-12,Sub Sale,99 yrs
TXN-00485,Ang Mo Kio Grove,D20,1211000,1091.46,1109.52,2025-04-22,Resale,99 yrs
TXN-01030,Opera Estate,D15,1918000,750.24,2556.5,2025-02-16,Resale,99 yrs
TXN-01285,Kembangan Court,D14,1451000,970.9,1494.48,2024-06-05,New Sale,Freehold
TXN-01083,Botanic Gardens Residences,D10,1346000,1035.49,1299.87,2024-02-14,New Sale,99 yrs
TXN-01660,Ardmore Park,D10,2732000,1374.55,1987.56,2025-07-06,Sub Sale,99 yrs
TXN-00186,Opera Estate,D15,1336000,991.36,1347.65,2025-01-07,New Sale,Freehold
TXN-01269,Cuscaden Residences,D09,3654000,1349.79,2707.08,2025-03-19,New Sale,Freehold
TXN-00921,Harbourfront Residences,D04,2290000,1035.49,2211.52,2025-08-06,Resale,Freehold
TXN-00621,Pasir Panjang Residences,D05,2392000,1035.49,2310.02,2022-03-23,New Sale,Freehold
TXN-01111,Marsiling Grove,D25,1139000,800.0,1423.75,2024-03-05,Sub Sale,99 yrs
TXN-00907,Yishun Emerald,D27,1466000,1061.32,1381.3,2025-03-14,New Sale,Freehold
TXN-01590,Yishun Emerald,D27,535000,459.62,1164.01,2022-12-15,Resale,99 yrs
TXN-01133,Harbourfront Residences,D04,1221000,775.0,1575.48,2023-01-09,Resale,Freehold
TXN-00180,Opera Estate,D15,2718000,1091.0,2491.29,2025-06-23,New Sale,99 yrs
TXN-00707,Sentosa Cove Villas,D04,1197000,459.62,2604.33,2023-09-09,New Sale,99 yrs
TXN-00895,Upper Thomson Residences,D26,3312000,1350.0,2453.33,2025-08-13,Sub Sale,99 yrs
TXN-01515,Chin Swee Heights,D03,1044000,580.0,1800.0,2021-07-15,New Sale,Freehold
TXN-01463,Holland Village Loft,D10,2233000,1061.0,2104.62,2022-08-20,New Sale,Freehold
TXN-01173,Tion Bahru Loft,D03,855000,550.04,1554.45,2024-06-03,Resale,Freehold
TXN-01027,Yishun Emerald,D27,3343000,1400.0,2387.86,2021-01-20,New Sale,99 yrs
TXN-00268,Serangoon Gardens,D19,839000,460.0,1823.91,2024-06-15,New Sale,99 yrs
TXN-01533,Little India Lofts,D08,2370000,970.9,2441.02,2020-02-02,New Sale,Freehold
