transaction_id,project_name,district,street,block,floor,unit,bedrooms,area,price,sale_date,sale_type,tenure
TXN-01552,beauty  world  residences,D21,Jalan Jurong Kechil,19,18,07,3,90.2 sq m ,1660000,2022-01-15,Sub Sale,Freehold
TXN-00446,Novena Heights,11,Thomson Road,14,15,14,2,77.1 sq m,1983000,26 Dec 2022,SUB SALE,Freehold
TXN-01061,kallang riverside, 7 ,Kallang Avenue,41,26,12,2,67.8 sqm,,2023-09-04,SUB SALE,Freehold
TXN-01377,tampines grande, 18 ,Tampines Avenue 1,83,34,10,2,800 sq ft,1671000,30 Sep 2022,resale,Freehold
TXN-00648,Orchard  Heritage,D9,Orchard Boulevard,87,27,15,2,830 sq ft,"$$ 1,906,000",07/07/2025,sub sale,99 yrs
TXN-00960,upper thomson residences,26,Upper Thomson Road,24,#14-16,16,2,830 sq.ft,1141000,26 Feb 2024,NEW SALE,99 yrs
TXN-01244,sembawang  springs, 27 ,Sembawang Road,56,#04-07,07,2,730 sqft,"S$ 1,017,000",21/10/2024,Sub Sale,Freehold
TXN-01257,BEDOK RESERVOIR VIEWS,d16,Bedok Reservoir Road,32,30,11,4,125.4 sq m ,"$$ 2,645,000",29/02/2024,Resale,Freehold
TXN-00936,IRRAWADDY RESIDENCES,11,Irrawaddy Road,39,#15-14,14,2,710 sq.ft,"S$ 878,000",08 May 2025,resale,99 yrs
TXN-01236,  Clementi Park Residences  ,D05,Clementi Avenue 2,64,#11-19,19,3,"1,036 sq ft",2211000,11/04/2024,Resale,Freehold
TXN-00453,the  orchid  residences,d19,Hougang Avenue 2,11,#36-18,18,3,98.6 sqm,"S$ 2,023,000",2022-06-26, Resale ,Freehold
TXN-00078,Buona Vista Court,D05,North Buona Vista Road,82,20,05,1,42.7 sq m,1027000,06 May 2025,RESALE,99 yrs
TXN-01172,west  coast  vale,D5,West Coast Vale,60,#34-12,12,3,"1,091 sq.ft",1899000,27 Aug 2023,NEW SALE,Freehold
TXN-01302,CECIL STREET TOWER,1,Cecil Street,36,#02-10,10,3,991 sqft,"$2,776,000",01 Mar 2024,New Sale,Freehold
TXN-00438,Beauty World Residences,d21,Jalan Jurong Kechil,75,#10-06,06,2,74.3 sq m,1313000,02/01/2025,New Sale,Freehold
TXN-01139,  Jurong Lake District  ,D22,Yuan Ching Road,19,10,11,3,1036 sq.ft,"$$ 1,393,000",16/08/2025,NEW SALE,Freehold
TXN-01078,  Lavender Street Loft  ,D07,Lavender Street,87,#24-05,05,4,"1,375 sq ft","$3,556,000",28 Jul 2021, Sub Sale ,99 yrs
TXN-01723,marina bay suites,D1,Marina Boulevard,19,15,15,3,971 sq.ft,"S$ 2,135,000",28/11/2021,resale,Freehold
TXN-01487,Beauty  World  Residences,21,Jalan Jurong Kechil,84,#21-07,07,3,98.6 sq.m, 2710000 ,11/03/2025,New Sale,99 yrs
TXN-00539,west  coast  vale,d05,West Coast Vale,79,37,05,3,"1,036 sqft","$2,764,000",29/07/2022, Sub Sale ,Freehold
TXN-01596,ghim moh green,d10,Ghim Moh Road,53,#15-20,20,4,1430 sq.ft, 28940000 ,17 Dec 2021,Resale,99 yrs
TXN-01264,Raffles Place Tower,D01,Raffles Place,28,#23-14,14,4,"1,330 sq.ft","$$ 3,012,000",07/05/2024,RESALE,99 yrs
TXN-00743,botanic gardens residences,d10,Cluny Park Road,74,#37-18,18,3,96.2 sq.m,2539000,15/10/2023,resale,99 yrs
TXN-01189,nassim park,d10,Nassim Road,6,27,03,3,93.9 sqm,"S$ 2,322,000",2020-03-22, Resale ,99 yrs
TXN-01070,Bedok  Reservoir  Views,16,Bedok Reservoir Road,23,#04-20,20,2,66.0 sq m ,1715000,2024-01-06,New Sale,Freehold
TXN-00878,macpherson park,d13,MacPherson Road,81,#30-04,04,3,-,"$1,238,000",05 Mar 2023,RESALE,99 yrs
TXN-01234,opera estate,d15,Fidelio Street,54,#16-15,15,3,1036 sq ft,"$2,423,000",06 Mar 2022, Sub Sale ,99 yrs
TXN-01327,outram  park  residences,d03,Outram Road,39,29,02,3,"1,091 sq.ft","S$ 2,533,000",21 Nov 2023,RESALE,Freehold
TXN-00406,serangoon gardens, 19 ,Serangoon Garden Way,67,14,09,3,991 sqft, 2326000 ,02/04/2025,Sub Sale,Freehold
TXN-00923,Admiralty Parkview,d25,Woodlands Drive 16,81,12,09,3,90.2 sq m,"$1,544,000",07/12/2024,Resale,99 yrs
TXN-01289,bishan green,D20,Bishan Street 22,7,22,03,2,72.0 sqm,852000,14/08/2021,NEW SALE,Freehold
TXN-00298,newton  suites,11,Newton Road,36,24,18,4,1310 sqft,"$2,970,000",27/03/2024, New Sale ,Freehold
TXN-01461,  Maxwell Chambers Suites  ,D1,Maxwell Road,72,12,01,3,1036 sq.ft,"S$ 1,691,000",2023-11-29,Resale,Freehold
TXN-00423,Opera  Estate, 15 ,Fidelio Street,1,8,08,3,96.2 sq m,1381000,2023-11-21,new sale,Freehold
TXN-00662,jurong lake district, 22 ,Yuan Ching Road,50,#17-16,16,1,44.6 sq m,"$$ 552,000",2020-10-03,sub sale,Freehold
TXN-00062,  Alexandra Central  ,5,Alexandra Road,44,31,11,3,1011 sq ft,"$$ 155,000",2025-04-08,NEW SALE,Freehold
TXN-00593,bukit timah grove,d21,Upper Bukit Timah Road,39,38,20,2,66.0 sq.m,"S$ 1,751,000",14/02/2023,resale,99 yrs
TXN-00657,  the orchid residences  ,D19,Hougang Avenue 2,43,19,05,1,580 sqft,"$1,101,000",2025-05-28,Resale,Freehold
TXN-00323,Maxwell  Chambers  Suites,d01,Maxwell Road,73,5,16,3,"1,061 sq.ft","$$ 2,373,000",2021-03-22,new sale,99 yrs
TXN-00790,Queenstown Vista,D03,Commonwealth Avenue,35,12,17,2,69.7 sq m , 1402000 ,05 Dec 2024,sub sale,99 yrs
TXN-01272,upper thomson residences, 26 ,Upper Thomson Road,29,8,15,4,1400 sq.ft,"$3,588,000",2024-01-13,NEW SALE,99 yrs
TXN-00950,Jurong  Lake  District,D22,Yuan Ching Road,1,#11-07,07,3,"1,036 sq ft", 1554000 ,13 Sep 2020, Sub Sale ,Freehold
TXN-00456,MACPHERSON PARK,d13,MacPherson Road,37,17,04,2,730 sq.ft,"$1,806,000",09 Apr 2024,New Sale,Freehold
TXN-01105,maxwell chambers suites,D01,Maxwell Road,65,8,15,3,98.6 sqm,"$2,775,000",17/01/2024,Sub Sale,Freehold
TXN-01427,  Bugis Junction Residences  ,D07,Victoria Street,24,#07-17,17,3,"1,036 sq.ft",2313000,2023-09-19, Resale ,99 yrs
TXN-00028,  lavender street loft  ,7,Lavender Street,68,32,17,1,460 sq.ft,1056000,18 Sep 2021,Resale,99 yrs
TXN-01003,Orchard Heritage,D9,Orchard Boulevard,23,8,04,3,991 sq.ft,"$1,858,000",2024-06-05,Sub Sale,Freehold
TXN-00753,beauty world residences,D21,Jalan Jurong Kechil,65,6,10,2,750 sq.ft,2047000,2025-04-21,Sub Sale,Freehold
TXN-00197,Chin  Swee  Heights,d03,Chin Swee Road,79,20,13,2,66.0 sq m ,"S$ 1,138,000",23/03/2023,new sale,Freehold
TXN-00296,ONE-NORTH LOFT,D05,One-North Crescent,5,#17-10,10,2,775 sqft,"$$ 1,014,000",2023-06-28,Resale,Freehold
TXN-01416,hillview heights,D23,Hillview Avenue,69,31,14,1,460 sq ft,"S$ 954,000",05/11/2023, Sub Sale ,99 yrs
TXN-01305,    chin  swee  heights    ,D03,Chin Swee Road,40,14,05,2,830 sq ft,"S$ 2,336,000",2020-12-27,new sale,99 yrs
TXN-00620,Cuscaden  Residences,D09,Cuscaden Road,14,8,13,3,991 sqft,2121000,2023-11-29, Resale ,Freehold
TXN-01726,the  orchid  residences,19,Hougang Avenue 2,59,5,02,3,1036 sqft,1475000,14/04/2024, New Sale ,99 yrs
TXN-00731,Anson Residences,d02,Anson Road,60,#22-04,04,2,72.0 sqm,1342000,11/03/2021,NEW SALE,Freehold
TXN-01446,Telok Blangah Ridge,4,Telok Blangah Road,36,24,08,2,77.1 sqm,"$$ 1,829,000",25 Jan 2023, New Sale ,Freehold
TXN-00757,  Bukit Batok West  , 23 ,Bukit Batok West Avenue 8,35,15,14,2,710 sq.ft,"$$ 1,703,000",15/06/2025,RESALE,Freehold
TXN-00606,PASIR PANJANG RESIDENCES,D05,Pasir Panjang Road,77,26,06,4,1330 sqft,3018000,07 Jun 2021, Sub Sale ,Freehold
TXN-00791,BALMORAL HEIGHTS,d10,Balmoral Road,54,#38-06,06,1,51.1 sq m ,"S$ 1,468,000",05 Mar 2025,New Sale,99 yrs
TXN-01286,TELOK BLANGAH RIDGE, 4 ,Telok Blangah Road,76,14,03,3,"1,061 sq.ft","S$ 2,985,000",21 Apr 2021,New Sale,99 yrs
TXN-01337,  Shenton Way Suites  ,D1,Shenton Way,48,17,02,3,1061 sq ft,"$$ 2,763,000",2024-04-20,New Sale,Freehold
TXN-00034,Ghim Moh Green,10,Ghim Moh Road,15,10,09,2,830 sq ft,"$$ 1,089,000",10/07/2025,Sub Sale,99 yrs
TXN-01107,tion  bahru  loft,3,Tiong Bahru Road,48,#27-01,01,3,"1,091 sq ft","S$ 3,209,000",10/05/2025,new sale,Freehold
TXN-00790,Queenstown Vista,D03,Commonwealth Avenue,35,12,17,2,69.7 sq m , 1402000 ,05 Dec 2024,sub sale,99 yrs
TXN-01350,TION BAHRU LOFT,D3,Tiong Bahru Road,75,8,13,3,991 sqft, 2873000 ,02/08/2024,New Sale,99 yrs
TXN-01157,Farrer Park Residences,8,Farrer Park Road,13,11,04,3,98.6 sq m, 1530000 ,21 Jun 2022,new sale,Freehold
TXN-00863,CHIN SWEE HEIGHTS,d03,Chin Swee Road,77,#15-15,15,3,93.9 sq.m,"$2,223,000",2023-12-21,Resale,99 yrs
TXN-00978,Keppel Bay View,4,Keppel Bay Drive,51,#16-04,04,3,1061 sq ft,2874000,2020-08-23,NEW SALE,99 yrs
TXN-00233,  Bukit Timah Grove  ,d21,Upper Bukit Timah Road,48,10,14,2,775 sq ft,"$1,138,000",08/04/2025,New Sale,Freehold
TXN-01388,NASSIM PARK,10,Nassim Road,32,26,16,3,971 sq.ft,"$$ 2,621,000",07/11/2022, Sub Sale ,Freehold
TXN-01408,Leng Kee Court,d03,Leng Kee Road,1,#31-01,01,2,800 sq ft,1383000,04 Aug 2023,New Sale,99 yrs
TXN-00665,  Punggol Waterfront  ,D19,Punggol Central,61,33,01,1,580 sqft,"$$ 806,000",08 Jun 2025,resale,99 yrs
TXN-00762,  Keppel Bay View  ,d04,Keppel Bay Drive,64,35,09,3,1061 sqft, 3275000 ,02 Mar 2025,SUB SALE,99 yrs
TXN-01283,  Hillview Heights  ,D23,Hillview Avenue,40,6,01,2,730 sq ft,"S$ 1,506,000",12 Apr 2024,SUB SALE,99 yrs
TXN-01315,Hillview  Heights,23,Hillview Avenue,4,27,19,3,1011 sq.ft, 2307000 ,27 Mar 2021,New Sale,99 yrs
TXN-01456,raffles place tower,D1,Raffles Place,54,#32-15,15,2,710 sq.ft,1955000,17/10/2024, Resale ,Freehold
TXN-01073,farrer  road  court,D10,Farrer Road,41,31,16,3,90.2 sq.m,"$2,692,000",26/07/2024,NEW SALE,99 yrs
TXN-01214,nassim  park,D10,Nassim Road,36,7,02,3,"1,011 sq.ft","S$ 2,825,000",09/04/2025,New Sale,99 yrs
TXN-00207,Paterson  Residences,D09,Paterson Road,7,38,08,3,"1,011 sq ft","S$ 2,469,000",28/03/2024,SUB SALE,Freehold
TXN-00901,Newton Suites,D11,Newton Road,28,17,13,2,67.8 sq m , 1478000 ,13/07/2022,sub sale,99 yrs
TXN-01626,  Paterson Residences  ,9,Paterson Road,16,#26-11,11,1,525 sq ft, 1047000 ,2021-03-04,New Sale,99 yrs
TXN-00952,Bukit Timah Grove,D21,Upper Bukit Timah Road,56,#12-07,07,1,525 sq ft,"$1,185,000",17 Jul 2025, Sub Sale ,Freehold
TXN-00552,Shenton  Way  Suites, 1 ,Shenton Way,10,#38-07,07,1,550 sq.ft,1275000,2025-07-22,New Sale,99 yrs
TXN-00026,bukit  batok  west, 23 ,Bukit Batok West Avenue 8,22,27,02,3, ,"$1,592,000",2023-07-19,new sale,Freehold
TXN-01282,  Newton Suites  , 11 ,Newton Road,68,10,06,2,830 sq.ft,2136000,2024-08-30,Resale,Freehold
TXN-01122,Jurong Lake District, 22 ,Yuan Ching Road,36,#10-09,09,2,710 sq ft, 1839000 ,17/02/2023, New Sale ,Freehold
TXN-00998,NASSIM PARK,D10,Nassim Road,71,29,03,2,750 sq ft,"$$ 1,022,000",2022-07-15,SUB SALE,99 yrs
TXN-01323,Punggol Waterfront,D19,Punggol Central,6,33,07,3,92.1 sqm, 1370000 ,11 Aug 2022,Resale,Freehold
TXN-00738,telok blangah ridge,D04,Telok Blangah Road,13,#10-01,01,3,96.2 sq.m,"$2,043,000",01 Aug 2025, Resale ,Freehold
TXN-00262,punggol  waterfront,D19,Punggol Central,50,17,19,2,730 sq ft,1645000,2024-10-03,new sale,Freehold
TXN-00169,Anson  Residences, 2 ,Anson Road,55,11,10,3,92.1 sqm,"$29,440,000",29/06/2020,Resale,Freehold
TXN-01569,FARRER PARK RESIDENCES,D8,Farrer Park Road,40,#34-01,01,3,93.9 sq m ,1561000,02 Apr 2020, New Sale ,99 yrs
TXN-01300,sengkang riviera,19,Sengkang East Avenue,86,35,01,3,"1,091 sq ft", 2018000 ,08/12/2023,SUB SALE,99 yrs
TXN-00817,  Woodlands Cascade  ,25,Woodlands Avenue 2,87,26,14,2,77.1 sq m,2121000,2024-07-03,New Sale,99 yrs
TXN-00752,IRRAWADDY RESIDENCES,d11,Irrawaddy Road,44,8,19,3,971 sqft,"$$ 2,494,000",18/10/2022,SUB SALE,Freehold
TXN-00576,Toa Payoh Central, 12 ,Lorong 6 Toa Payoh,4,#10-06,06,4,n/a,"S$ 1,753,000",06 Jun 2025,sub sale,Freehold
TXN-01093,redhill  peak,D3,Redhill Close,35,#03-14,14,2,710 sq ft,1372000,01 Apr 2022,RESALE,99 yrs
TXN-00432,pasir panjang residences,D5,Pasir Panjang Road,14,#02-17,17,2,775 sq.ft,"S$ 2,135,000",2020-03-15, Resale ,99 yrs
TXN-01054,EAST COAST PARKVIEW,D15,Marine Parade Road,14,36,10,4,121.7 sqm, 1716000 ,31 Jul 2024, Resale ,99 yrs
TXN-01101,Upper  Thomson  Residences, 26 ,Upper Thomson Road,65,21,10,4,125.4 sqm,1530000,2025-02-01,sub sale,Freehold
TXN-01284,PASIR PANJANG RESIDENCES, 5 ,Pasir Panjang Road,60,#05-20,20,3,"1,011 sq.ft",1307000,04 Feb 2024,new sale,99 yrs
TXN-01295,Orchard Heritage,d09,Orchard Boulevard,35,2,20,2,69.7 sq m,"$1,597,000",20 May 2020, Sub Sale ,Freehold
TXN-00254,toa  payoh  central,D12,Lorong 6 Toa Payoh,8,31,12,1,480 sq.ft,"S$ 1,025,000",2024-12-07,Sub Sale,Freehold
TXN-01302,CECIL STREET TOWER,1,Cecil Street,36,#02-10,10,3,991 sqft,"$2,776,000",01 Mar 2024,New Sale,Freehold
TXN-00403,paterson  residences, 9 ,Paterson Road,15,3,02,1,53.9 sq m,"$766,000",14/07/2023,RESALE,Freehold
TXN-01560,GHIM MOH GREEN,D10,Ghim Moh Road,21,#15-15,15,4,121.7 sqm,"$3,625,000",14 May 2021, Resale ,99 yrs
TXN-01615,  Admiralty Parkview  ,D25,Woodlands Drive 16,69,#23-10,10,2,775 sqft,1884000,2024-06-06,New Sale,Freehold
TXN-00392,geylang quay,D14,Geylang Road,43,21,14,2,730 sq.ft,"$1,916,000",27 Oct 2023, New Sale ,Freehold
TXN-00405,IRRAWADDY RESIDENCES,11,Irrawaddy Road,66,#28-04,04,3,1091 sq.ft,"$$ 1,506,000",01 Mar 2024,new sale,99 yrs
TXN-00548,  Botanic Gardens Residences  ,D10,Cluny Park Road,47,#37-09,09,3,991 sqft,"$1,851,000",25/04/2025,New Sale,99 yrs
TXN-00023,bukit  batok  west,23,Bukit Batok West Avenue 8,52,8,02,3,1091 sqft,"$$ 1,320,000",2025-07-24,RESALE,99 yrs
TXN-00913,Jurong Lake District, 22 ,Yuan Ching Road,49,#38-13,13,2,750 sq ft,1697000,20 Jul 2022,RESALE,Freehold
TXN-01522,  Stevens Suites  ,10,Stevens Road,49,#14-16,16,1,500 sq.ft,"S$ 940,000",22 Dec 2023,Sub Sale,Freehold
TXN-00419,Marsiling  Grove,d25,Marsiling Road,74,#31-15,15,4,123.6 sq m,"S$ 1,677,000",2023-09-13,New Sale,Freehold
TXN-00070,SIXTH AVENUE SUITES,D10,Sixth Avenue,32,19,11,4,1430 sq ft,"$$ 3,308,000",23 Jan 2025,NEW SALE,Freehold
TXN-00515,sembawang springs, 27 ,Sembawang Road,81,20,15,2,730 sqft,1172000,27/09/2021,Resale,99 yrs
TXN-01618,Dover  Parkview,5,Dover Road,41,34,08,4,125.4 sq m ,3128000,2025-03-24,RESALE,99 yrs
TXN-01342,  Eunos Ville  ,d14,Eunos Road 2,60,30,05,2,750 sqft,"$$ 2,088,000",2025-05-08, Resale ,99 yrs
TXN-00292,Marina  Bay  Suites,1,Marina Boulevard,65,#26-18,18,3,991 sqft,1882000,28/07/2024,Sub Sale,Freehold
TXN-00640,STEVENS SUITES,10,Stevens Road,63,3,10,1,53.9 sqm,"$984,000",16/09/2021, Resale ,Freehold
TXN-01197,Ardmore  Park, 10 ,Ardmore Park,11,6,19,3,1091 sq ft,"S$ 2,040,000",22 Sep 2021,New Sale,99 yrs
TXN-01420,tion  bahru  loft,d03,Tiong Bahru Road,35,#35-19,19,3,98.6 sq m,"$2,720,000",2025-02-03,NEW SALE,Freehold
TXN-01113,holland village loft,10,Holland Road,80,11,01,3,971 sq ft,"$$ 2,318,000",2024-02-10,SUB SALE,Freehold
TXN-00015,Cecil  Street  Tower,D1,Cecil Street,70,25,06,3,991 sq ft,"S$ 1,797,000",2025-08-25,Sub Sale,99 yrs
TXN-00109,leng  kee  court,D3,Leng Kee Road,74,#38-12,12,1,480 sqft, ,25/12/2022,new sale,99 yrs
TXN-01464,  MacPherson Park  ,13,MacPherson Road,19,34,14,2,800 sqft, 2188000 ,24 Jun 2025, Sub Sale ,Freehold
TXN-01432,  Telok Blangah Ridge  ,d04,Telok Blangah Road,79,21,07,3,98.6 sq m ,30430000,04/02/2024, Resale ,Freehold
TXN-00992,EAST COAST PARKVIEW,D15,Marine Parade Road,63,36,17,3,"1,061 sq.ft","$$ 2,943,000",26/10/2020,sub sale,99 yrs
TXN-01651,SENGKANG RIVIERA,D19,Sengkang East Avenue,10,4,07,3,96.2 sq m, 1407000 ,2024-07-07,new sale,99 yrs
TXN-00966,Springleaf  Green, 26 ,Springleaf Avenue,1,#23-04,04,3,971 sq ft,1776000,2023-12-24, New Sale ,99 yrs
TXN-01470,EUNOS VILLE,D14,Eunos Road 2,78,18,01,3,971 sq ft, 2109000 ,12/10/2020,resale,Freehold
TXN-00470,Farrer Park Residences, 8 ,Farrer Park Road,87,9,16,3,93.9 sq m, 2603000 ,18 Apr 2023, Sub Sale ,99 yrs
TXN-00478,river valley court,D9,River Valley Road,49,#16-16,16,3,98.6 sq m ,2099000,23 Dec 2023, Sub Sale ,99 yrs
TXN-00073,LITTLE INDIA LOFTS,d08,Serangoon Road,61,37,08,3,"1,036 sqft", 2176000 ,2024-09-08, New Sale ,99 yrs
TXN-00209,Toa  Payoh  Central,d12,Lorong 6 Toa Payoh,79,28,17,3,101.4 sq m ,"S$ 1,655,000",12 Aug 2025, Sub Sale ,99 yrs
TXN-00426,  Grange Road Residences  ,9,Grange Road,64,34,05,3,101.4 sq.m,"$2,516,000",25 Jan 2020, Sub Sale ,Freehold
TXN-00468,Siglap  Villas,D15,Siglap Road,1,32,20,4,"1,350 sq ft",2831000,12/03/2024,New Sale,99 yrs
TXN-01316,    Botanic Gardens Residences    ,d10,Cluny Park Road,12,23,02,4,"1,330 sq.ft", 1817000 ,14 Mar 2022,NEW SALE,Freehold
TXN-00691,Farrer Road Court, 10 ,Farrer Road,70,#23-08,08,3,991 sq ft,TBC,02/09/2021,SUB SALE,99 yrs
TXN-00382,  Alexandra Central  ,D05,Alexandra Road,50,20,01,3,"1,091 sq.ft",1402000,2020-10-19,RESALE,99 yrs
TXN-00362,ORCHARD HERITAGE,D9,Orchard Boulevard,70,28,18,2,730 sq ft,"S$ 1,087,000",2022-05-25, New Sale ,99 yrs
TXN-01381,bugis  junction  residences,D7,Victoria Street,14,#35-16,16,3,"1,011 sq ft","S$ 1,774,000",08/11/2024, Resale ,99 yrs
TXN-01019,redhill  peak,d03,Redhill Close,24,#25-14,14,3,"1,011 sq ft","$$ 2,135,000",2024-05-17,resale,Freehold
TXN-00449,lavender  street  loft, 7 ,Lavender Street,1,9,18,1,48.8 sq m , 1301000 ,12/11/2024,RESALE,99 yrs
TXN-01611,geylang  quay, 14 ,Geylang Road,6,5,14,4,1350 sqft,"$2,608,000",2025-07-19,new sale,99 yrs
TXN-00287,PASIR PANJANG RESIDENCES,d05,Pasir Panjang Road,15,14,15,2,69.7 sq.m,1325000,2022-09-08,sub sale,Freehold
TXN-00954,  Chin Swee Heights  ,3,Chin Swee Road,86,#25-01,01,3,971 sq.ft,"$$ 3,073,000",2024-05-13,SUB SALE,Freehold
TXN-01643,farrer  park  residences,D08,Farrer Park Road,30,35,03,3,"1,011 sqft","$1,457,000",08/06/2025,RESALE,99 yrs
TXN-01065,Kembangan Court,14,Sims Avenue East,71,#31-05,05,2,67.8 sq.m,"$$ 1,243,000",22/08/2025, New Sale ,99 yrs
TXN-00514,ghim  moh  green,D10,Ghim Moh Road,11,#27-17,17,1,460 sq ft,"S$ 1,232,000",13 Nov 2021,resale,99 yrs
TXN-01743,  Tampines Grande  ,D18,Tampines Avenue 1,26,4,06,4,"1,330 sq.ft","$2,100,000",2025-02-20,Resale,Freehold
TXN-00327,TAMPINES GRANDE,d18,Tampines Avenue 1,60,27,03,2,74.3 sq m,"S$ 955,000",2025-07-18,New Sale,Freehold
TXN-00820,  Siglap Villas  ,d15,Siglap Road,9,34,02,3,92.1 sq.m,"S$ 1,444,000",2023-02-28,sub sale,99 yrs
TXN-01428,Geylang  Quay,d14,Geylang Road,77,#24-17,17,4,"1,310 sqft","S$ 1,973,000",2025-05-25,Sub Sale,99 yrs
TXN-00727,nassim  park,d10,Nassim Road,12,24,01,2,67.8 sq.m, 1805000 ,2021-05-23,Sub Sale,Freehold
TXN-01092,BISHAN GREEN,d20,Bishan Street 22,77,#38-02,02,3,92.1 sq.m,"$$ 1,739,000",16/01/2025,New Sale,Freehold
TXN-00307,Queenstown Vista,3,Commonwealth Avenue,10,15,16,3,90.2 sqm, 1458000 ,26/04/2021,SUB SALE,Freehold
TXN-00266,punggol  waterfront,D19,Punggol Central,50,26,05,1,46.5 sqm,"S$ 708,000",2022-02-24,Resale,99 yrs
TXN-01715,opera  estate,d15,Fidelio Street,76,#18-06,06,3,98.6 sq.m,"S$ 1,398,000",18/08/2025,RESALE,99 yrs
TXN-00445,RIVER VALLEY COURT,D09,River Valley Road,11,22,17,2,830 sq ft,"$$ 1,240,000",12 Feb 2025, Sub Sale ,99 yrs
TXN-00473,Harbourfront Residences, 4 ,Harbourfront Avenue,22,32,16,1,44.6 sq m,1161000,2022-07-30,SUB SALE,99 yrs
TXN-00890,geylang quay,d14,Geylang Road,80,#16-15,15,1,580 sq.ft,902000,2022-09-04,sub sale,Freehold
TXN-01009,Lavender  Street  Loft,D07,Lavender Street,31,7,03,4,"1,310 sq ft",3143000,2025-02-12,Sub Sale,99 yrs
TXN-00279,Serangoon Gardens,19,Serangoon Garden Way,83,24,06,4,123.6 sq.m,3253000,2024-10-15,Sub Sale,Freehold
TXN-00398,  West Coast Vale  , 5 ,West Coast Vale,29,2,08,2,710 sq.ft,"$1,764,000",25 Jun 2024,new sale,99 yrs
TXN-00428,PATERSON RESIDENCES,D9,Paterson Road,78,26,14,3,93.9 sq.m,TBC,2025-07-15,resale,Freehold
TXN-01230,Balestier  Point,d12,Balestier Road,84,11,13,3,98.6 sq m ,"$1,237,000",2020-02-09, Resale ,Freehold
TXN-00836,Little  India  Lofts,d08,Serangoon Road,77,#38-18,18,4,132.9 sqm,"$$ 3,276,000",03/06/2022, New Sale ,99 yrs
TXN-01571,FARRER ROAD COURT,d10,Farrer Road,79,#17-03,03,3,"1,011 sq ft",2758000,01 Jan 2021,resale,99 yrs
TXN-01482,LAVENDER STREET LOFT,7,Lavender Street,39,3,02,3,90.2 sq.m,"$$ 2,130,000",2023-06-30,SUB SALE,99 yrs
TXN-01674,Tanjong  Pagar  Place,D02,Tanjong Pagar Road,38,4,05,1,48.8 sq m, 978000 ,04 Apr 2025,SUB SALE,Freehold
TXN-00430,Ghim Moh Green,10,Ghim Moh Road,38,15,20,3,92.1 sq.m,"S$ 1,497,000",10/12/2024,Resale,99 yrs
TXN-00734,Tampines  Grande,18,Tampines Avenue 1,57,8,13,1,53.9 sq.m,"$1,221,000",12/12/2024, Resale ,99 yrs
TXN-00472,stevens  suites,10,Stevens Road,67,18,06,2,66.0 sq.m,1022000,03 Jun 2025,SUB SALE,99 yrs
TXN-01475,  Orchard Heritage  ,D9,Orchard Boulevard,44,#11-20,20,3,991 sq ft,"$$ 2,314,000",26 Aug 2025,Sub Sale,Freehold
TXN-00127,MARSILING GROVE,d25,Marsiling Road,10,33,15,3,"1,091 sq.ft","$1,441,000",24/03/2025,sub sale,99 yrs
TXN-00051,Holland Village Loft,10,Holland Road,54,6,15,1,480 sqft, 995000 ,2025-05-28,Resale,Freehold
TXN-01028,bishan  green, 20 ,Bishan Street 22,7,14,03,3,971 sq ft,"S$ 2,294,000",26 Sep 2023,NEW SALE,99 yrs
TXN-01178,bugis  junction  residences,7,Victoria Street,26,33,20,3,971 sq ft,"$$ 2,669,000",2021-01-01,resale,99 yrs
TXN-01297,  Cuscaden Residences  ,d09,Cuscaden Road,83,#13-16,16,3,1036 sq ft,"$2,180,000",2025-07-26,RESALE,99 yrs
TXN-01557,  Kallang Riverside  ,D07,Kallang Avenue,17,34,02,3,1061 sq ft,"$1,252,000",04/02/2023,Resale,99 yrs
TXN-00988,Little  India  Lofts,d08,Serangoon Road,86,#13-13,13,3,96.2 sq.m,"S$ 1,781,000",25 Aug 2024, Sub Sale ,Freehold
TXN-00410,Opera  Estate,D15,Fidelio Street,13,#29-04,04,4,1430 sqft,"$2,488,000",2025-08-16,RESALE,99 yrs
TXN-01143,SERANGOON GARDENS,19,Serangoon Garden Way,41,#35-17,17,2,67.8 sq m,TBC,21/03/2025, Sub Sale ,Freehold
TXN-01451,Kallang  Riverside,D07,Kallang Avenue,83,21,17,1,42.7 sqm,684000,13 Oct 2024, Sub Sale ,99 yrs
TXN-00702,  Farrer Road Court  ,d10,Farrer Road,19,#22-12,12,3,971 sqft,"$$ 2,392,000",04/10/2023,RESALE,Freehold
TXN-01711,  Alexandra Central  ,d05,Alexandra Road,74,#09-06,06,4,1350 sqft,"S$ 2,364,000",10/02/2022,RESALE,99 yrs
TXN-00251,maxwell  chambers  suites,1,Maxwell Road,63,23,09,3,"1,091 sq ft",3166000,14 Jun 2025,Sub Sale,Freehold
TXN-00754,Sentosa Cove Villas,d04,Ocean Drive,86,#34-15,15,3,96.2 sq m ,"S$ 2,087,000",2025-02-16, Resale ,99 yrs
TXN-00981,SPRINGLEAF GREEN, 26 ,Springleaf Avenue,7,15,08,1,500 sq.ft,706000,18 Jul 2025,Resale,Freehold
TXN-01341,nassim  park,D10,Nassim Road,50,#23-18,18,3,1091 sq.ft,"S$ 2,530,000",13 Oct 2023,Resale,Freehold
