transaction_id,project_name,district,street,block,floor,unit,bedrooms,area,price,sale_date,sale_type,tenure
T1717,Marina Vue,D01,Marina Way,20,13,2,2,68.0 sq m,1734000,21 Dec 2022,RESALE,99 yrs
T1530,riverbend suites,D05,West Coast Crescent,54,8,3,1,46.1 sqm,901000,28/01/2021,Resale,99 yrs
T1422,The Orchid Residences,D10,Orchard Boulevard,29B,28,8,2,683 sqft,2188000,05/06/2024,New Sale,Freehold
T1380,Parc Meridian,D19,Hougang Ave 8,23A,#27-12,12,1,574 sqft,1090000,25/07/2023,Sub Sale,99 yrs
T2766,Westwood Gardens,D22,Westwood Ave,56B,15,6,2,786 sqft,1185000,2022-06-18,Resale,99 yrs
T1788,BUKIT VERDE,D23,Bukit Batok West Ave 5,80B,9,1,1,52.3 sq m,1177000,2026-07-05,RESALE,99 yrs
T2405,Holland Crest,D10,Holland Road,48,14,12,3,98.9 sqm,"3,821,000",30/03/2026,RESALE,Freehold
T2469,Pasir View Residences,D18,Pasir Ris Drive 3,90B,#20-09,9,3,85.5 sqm,2144000,2026-06-12,Resale,99 yrs
T2374,Holland Crest,D10,Holland Road,48,#30-01,1,3,1038 sqft,3922000,2026-04-21,new sale,Freehold
T2356,Holland Crest,10,Holland Road,48,#04-08,8,4,1477 sqft,4639000,22 Apr 2022,RESALE,Freehold
T1465,The Orchid Residences,D10,Orchard Boulevard,74B,10,5,4,1257 sqft,"3,804,000",05 Feb 2024,RESALE,Freehold
T1445,the orchid residences,D10,Orchard Boulevard,74B,10,2,3,"1,021 sq ft","$3,561,000",24 Mar 2026,SUB SALE,Freehold
T2458,pasir view residences,D18,Pasir Ris Drive 3,58,2,4,2,722 sqft,1296000,18 Sep 2024,resale,99 yrs
T2649,queens parkview,D03,Queensway,24B,20,12,3,102.8 sq m,2304000,19/08/2021,NEW SALE,99 yrs
T2037,Tanjong Heights,D15,Tanjong Katong Road,4A,8,2,3,1004 sqft,"$2,667,000",24/07/2025,New Sale,Freehold
T1045,LAKESHORE GRAND,D22,Lakeside Drive,61A,27,9,2,779 sqft,"$1,386,000",03/04/2023,Resale,99 yrs
T1730,Marina Vue,D01,Marina Way,81B,10,9,4,1334 sqft,"3,532,000",08/01/2023,Resale,99 yrs
T2211,Sengkang Terrace,D19,Compassvale Bow,53A,13,11,1,575 sq ft,"$764,000",2020-06-01,new sale,99 yrs
T2070,Tanjong Heights,D15,Tanjong Katong Road,4A,10,7,2,774 sqft,1711000,02/07/2022,Resale,Freehold
T2180,Sengkang Terrace,D19,Compassvale Bow,78A,30,8,4,"1,431 sq ft","S$ 2,348,000",14/01/2023,SUB SALE,99 yrs
T1589,riverbend suites,D05,West Coast Crescent,16B,11,7,2,754 sqft,"1,726,000",2024-12-24,Resale,99 yrs
T2026,Tanjong Heights,D15,Tanjong Katong Road,65A,8,6,3,"1,058 sq ft","$2,327,000",05 Apr 2020,RESALE,Freehold
T2637,Queens Parkview,D03,Queensway,52B,20,12,2,676 sqft,1722000,2023-01-13,RESALE,99 yrs
T2286,Sengkang Terrace,D19,Compassvale Bow,86A,15,12,2,699 sqft,1082000,2022-01-05,Resale,99 yrs
T2739,queens parkview,D03,Queensway,24B,23,5,4,"1,473 sq ft","$3,597,000",2023-03-02,new sale,99 yrs
T1212,Parc Meridian,D19,Hougang Ave 8,25B,6,5,2,65.7 sq m,"1,208,000",2021-12-01,Resale,99 yrs
T1727,MARINA VUE,D01,Marina Way,86B,#13-10,10,2,65.1 sqm,1853000,17 Jan 2026,Resale,99 yrs
T1981,Bukit Verde,D23,Bukit Batok West Ave 5,80B,16,2,2,69.2 sq m,"$1,226,000",23/10/2022,Resale,99 yrs
T2443,Pasir View Residences,D18,Pasir Ris Drive 3,66,3,4,4,"1,456 sq ft",2478000,04/07/2024,Resale,99 yrs
T2784,Westwood Gardens,D22,Westwood Ave,33A,5,9,4,132.2 sq m,"$2,204,000",2024-07-02,RESALE,99 yrs
T1433,The Orchid Residences,D10,Orchard Boulevard,29B,6,5,3,1105 sqft,"$3,305,000",2024-08-05,Resale,Freehold
T1161,Lakeshore Grand,D22,Lakeside Drive,31A,17,10,3,935 sqft,1471000,25 Sep 2021,RESALE,99 yrs
T2573,Pasir View Residences,D18,Pasir Ris Drive 3,66,26,3,1,545 sq ft,912000,28/03/2021,Resale,99 yrs
T2030,Tanjong Heights,D15,Tanjong Katong Road,49B,#22-06,6,1,50.4 sq m,"$1,538,000",09 Jul 2025,RESALE,Freehold
T2849,Westwood Gardens,D22,Westwood Ave,54B,16,2,4,1251 sqft,"$1,461,000",2021-01-28,Resale,99 yrs
T2041,Tanjong Heights,D15,Tanjong Katong Road,65A,7,9,1,505 sqft,1263000,2024-07-09,Resale,Freehold
T1009,Lakeshore Grand,D22,Lakeside Drive,61A,15,9,3,"1,139 sq ft",1544000,30/08/2020,New Sale,99 yrs
T1881,Bukit Verde,D23,Bukit Batok West Ave 5,26B,#15-12,12,2,722 sq ft,982000,13/04/2020,RESALE,99 yrs
T1974,Bukit Verde,D23,Bukit Batok West Ave 5,80B,13,10,3,86.0 sqm,1821000,2025-02-06,Resale,99 yrs
T2236,Sengkang Terrace,D19,Compassvale Bow,53A,20,9,1,53.2 sqm,"S$ 1,083,000",2023-07-10,resale,99 yrs
T1525,Riverbend Suites,D05,West Coast Crescent,16B,23,1,4,"1,447 sq ft",3696000,2024-11-03,RESALE,99 yrs
T2273,Sengkang Terrace,D19,Compassvale Bow,78A,26,8,1,49.2 sqm,834000,21 Nov 2020,Resale,99 yrs
T1079,Lakeshore Grand,D22,Lakeside Drive,21B,#25-11,11,4,1429 sqft,2691000,19 May 2023,NEW SALE,99 yrs
T1055,Lakeshore Grand,D22,Lakeside Drive,31A,13,8,3,908 sq ft,1584000,2024-04-04,Resale,99 yrs
T2650,Queens Parkview,D03,Queensway,24B,27,9,3,1053 sqft,"$2,478,000",05/06/2020,Resale,99 yrs
T2086,Tanjong Heights,D15,Tanjong Katong Road,65A,15,1,3,99.4 sqm,"$2,747,000",25 Nov 2022,Resale,Freehold
T1583,Riverbend Suites,D05,West Coast Crescent,54,30,4,2,657 sqft,"$1,476,000",2023-05-17,RESALE,99 yrs
T2845,Westwood Gardens,D22,Westwood Ave,33A,7,1,2,696 sqft,"$882,000",29/08/2020,New Sale,99 yrs
T2204,Sengkang Terrace,D19,Compassvale Bow,86A,25,4,2,69.0 sqm,1272000,07 Jan 2024,Resale,99 yrs
T2059,Tanjong Heights,D15,Tanjong Katong Road,65A,7,2,1,505 sqft,1190000,2024-07-09,resale,Freehold
T1550,RIVERBEND SUITES,5,West Coast Crescent,53,13,10,4,1375 sqft,"$2,582,000",2021-07-26,Resale,99 yrs
T2076,Tanjong Heights,D15,Tanjong Katong Road,49B,9,3,4,"1,461 sq ft","4,105,000",2025-10-18,Resale,Freehold
T1851,Bukit Verde,D23,Bukit Batok West Ave 5,80B,25,6,2,724 sqft,1509000,2024-07-20,NEW SALE,99 yrs
T1121,LAKESHORE GRAND,D22,Lakeside Drive,61A,9,8,2,775 sqft,1465000,02/12/2024,New Sale,99 yrs
T1668,Riverbend Suites,D05,West Coast Crescent,53,20,5,2,721 sqft,"$1,790,000",2025-10-18,Resale,99 yrs
T1757,Marina Vue,D01,Marina Way,86B,22,11,4,120.0 sqm,"$3,297,000",2021-02-23,Resale,99 yrs
T1132,Lakeshore Grand,22,Lakeside Drive,61A,30,10,4,"1,278 sq ft",2672000,2025-06-25,Resale,99 yrs
T2445,Pasir View Residences,D18,Pasir Ris Drive 3,66,11,11,1,546 sqft,982000,03 Aug 2024,Resale,99 yrs
T2035,Tanjong Heights,D15,Tanjong Katong Road,4A,29,9,2,733 sqft,"$2,006,000",2024-06-12,New Sale,Freehold
T2674,Queens Parkview,D03,Queensway,88,12,1,3,1114 sqft,"$2,862,000",2024-11-26,New Sale,99 yrs
T1200,Lakeshore Grand,D22,Lakeside Drive,31A,18,5,4,"1,323 sq ft","$2,725,000",2025-09-13,SUB SALE,99 yrs
T2497,Pasir View Residences,D18,Pasir Ris Drive 3,58,15,6,2,745 sq ft,1377000,2024-08-17,Sub Sale,99 yrs
T2484,Pasir View Residences,D18,Pasir Ris Drive 3,58,3,1,3,84.4 sq m,1847000,16/08/2025,Resale,99 yrs
T2003,Bukit Verde,D23,Bukit Batok West Ave 5,26B,13,4,4,1354 sqft,1816000,31/03/2020,SUB SALE,99 yrs
T2441,pasir view residences,D18,Pasir Ris Drive 3,90B,#05-06,6,4,127.4 sqm,2716000,15/02/2026,RESALE,99 yrs
T2112,TANJONG HEIGHTS,D15,Tanjong Katong Road,4A,20,8,3,95.4 sqm,3054000,2025-11-10,Resale,Freehold
T1262,Parc Meridian,D19,Hougang Ave 8,23A,25,4,2,719 sq ft,"$1,556,000",2023-11-08,RESALE,99 yrs
T2657,QUEENS PARKVIEW,D03,Queensway,88,27,9,3,988 sqft,2109000,05 Sep 2021,Resale,99 yrs
T1993,BUKIT VERDE,D23,Bukit Batok West Ave 5,49A,#12-01,1,2,68.3 sq m,"998,000",2020-02-01,New Sale,99 yrs
T2174,Sengkang Terrace,D19,Compassvale Bow,78A,#20-11,11,4,1472 sqft,3010000,2025-03-05,Resale,99 yrs
T1098,lakeshore grand,D22,Lakeside Drive,61A,26,5,2,742 sqft,"1,244,000",2023-01-19,New Sale,99 yrs
T1741,Marina Vue,D01,Marina Way,20,21,5,3,1134 sqft,2858000,05 Jan 2024,Resale,99 yrs
T1586,Riverbend Suites,D05,West Coast Crescent,54,26,4,3,900 sqft,2268000,17/10/2025,Resale,99 yrs
T1967,Bukit Verde,D23,Bukit Batok West Ave 5,26B,15,7,1,49.5 sq m,907000,2023-11-22,Resale,99 yrs
T2027,Tanjong Heights,D15,Tanjong Katong Road,65A,10,4,3,1018 sqft,"$2,150,000",05 Feb 2020,Resale,Freehold
T1943,Bukit Verde,D23,Bukit Batok West Ave 5,80B,18,1,3,1116 sqft,2021000,02/08/2023,Resale,99 yrs
T2406,holland crest,10,Holland Road,48,20,6,2,719 sqft,2529000,2026-03-27,New Sale,Freehold
T2622,Queens Parkview,D03,Queensway,52B,14,3,4,1482 sqft,"$3,240,000",24/11/2022,Resale,99 yrs
T2126,Tanjong Heights,15,Tanjong Katong Road,4A,26,10,3,91.9 sq m,2179000,2020-06-16,Sub Sale,Freehold
T2571,PASIR VIEW RESIDENCES,D18,Pasir Ris Drive 3,66,#18-02,2,2,668 sqft,1398000,2025-07-06,resale,99 yrs
T1008,Lakeshore Grand,D22,Lakeside Drive,61A,#19-04,4,3,106.5 sq m,1812000,2020-12-05,Resale,99 yrs
T1421,The Orchid Residences,D10,Orchard Boulevard,29B,7,12,2,700 sqft,"$1,954,000",2023-05-26,resale,Freehold
T2164,Sengkang Terrace,D19,Compassvale Bow,78A,11,9,2,69.6 sqm,"$1,602,000",28 Dec 2025,Resale,99 yrs
T2668,Queens Parkview,D03,Queensway,52B,12,7,2,61.8 sq m,"$1,857,000",30/05/2025,New Sale,99 yrs
T1273,Parc Meridian,D19,Hougang Ave 8,23A,17,10,4,1354 sqft,"$2,368,000",01/10/2021,Sub Sale,99 yrs
T1219,Parc Meridian,D19,Hougang Ave 8,59B,7,9,2,735 sqft,"$1,135,000",2020-06-11,Resale,99 yrs
T2232,Sengkang Terrace,D19,Compassvale Bow,78A,22,12,4,130.1 sqm,3016000,2026-03-29,New Sale,99 yrs
T2359,Holland Crest,D10,Holland Road,48,28,11,2,,"2,384,000",12 Dec 2020,Resale,Freehold
T2145,Tanjong Heights,D15,Tanjong Katong Road,4A,13,12,3,100.6 sq m,2861000,2023-01-21,Resale,Freehold
T1316,Parc Meridian,D19,Hougang Ave 8,59B,5,12,3,989 sq ft,"2,429,000",30 Apr 2026,Resale,99 yrs
T1099,Lakeshore Grand,D22,Lakeside Drive,61A,22,11,3,92.7 sq m,2058000,23 Jun 2025,Resale,99 yrs
T2719,Queens Parkview,D03,Queensway,24B,#27-12,12,1,571 sqft,1559000,2025-09-11,Resale,99 yrs
T2213,Sengkang Terrace,D19,Compassvale Bow,53A,15,5,3,99.4 sq m,1688000,05 Mar 2021,Sub Sale,99 yrs
T1733,Marina Vue,D01,Marina Way,86B,15,5,2,733 sqft,"1,664,000",14/03/2021,Resale,99 yrs
T2641,QUEENS PARKVIEW,D03,Queensway,88,9,4,1,559 sqft,1482000,2026-06-25,Resale,99 yrs
T2435,PASIR VIEW RESIDENCES,18,Pasir Ris Drive 3,90B,#12-05,5,3,910 sq ft,1289000,2021-09-28,resale,99 yrs
T2654,Queens Parkview,D03,Queensway,88,15,2,1,45.0 sqm,1197000,06/11/2025,New Sale,99 yrs
T1389,Parc Meridian,D19,Hougang Ave 8,25B,18,8,3,1120 sqft,1689000,06/12/2020,Resale,99 yrs
T1284,parc meridian,D19,Hougang Ave 8,59B,6,4,4,1401 sqft,2071000,2021-04-20,resale,99 yrs
T1290,Parc Meridian,19,Hougang Ave 8,23A,19,2,2,769 sqft,1766000,2024-05-06,Resale,99 yrs
T1094,Lakeshore Grand,D22,Lakeside Drive,31A,30,7,3,1047 sqft,1977000,02 Jun 2023,Resale,99 yrs
T1837,Bukit Verde,D23,Bukit Batok West Ave 5,26B,20,2,1,530 sqft,911000,2022-10-26,New Sale,99 yrs
T2154,Sengkang Terrace,D19,Compassvale Bow,86A,7,11,2,754 sqft,"S$ 1,455,000",20/07/2025,Resale,99 yrs
T1177,Lakeshore Grand,D22,Lakeside Drive,31A,2,9,4,1451 sqft,"$2,573,000",17/08/2025,NEW SALE,99 yrs
T2199,Sengkang Terrace,D19,Compassvale Bow,78A,26,7,3,1148 sqft,1635000,2020-01-30,New Sale,99 yrs
T1111,Lakeshore Grand,D22,Lakeside Drive,61A,7,4,2,768 sqft,1513000,2026-01-11,new sale,99 yrs
T1863,Bukit Verde,D23,Bukit Batok West Ave 5,26B,22,10,3,1142 sqft,"$2,060,000",2023-04-28,Sub Sale,99 yrs
T2826,Westwood Gardens,22,Westwood Ave,33A,14,3,2,707 sqft,"$1,047,000",11 Jan 2021,Resale,99 yrs
T1743,Marina Vue,D01,Marina Way,20,25,10,3,97.3 sqm,2892000,2025-03-07,Sub Sale,99 yrs
T1351,Parc Meridian,D19,Hougang Ave 8,59B,12,8,4,"1,421 sq ft",2939000,2024-09-20,New Sale,99 yrs
T1786,Bukit Verde,23,Bukit Batok West Ave 5,49A,11,7,2,765 sqft,"S$ 1,623,000",03 Jun 2026,Resale,99 yrs
T2203,SENGKANG TERRACE,D19,Compassvale Bow,53A,2,7,3,"1,137 sq ft",2135000,05/07/2024,New Sale,99 yrs
T1745,Marina Vue,1,Marina Way,81B,27,2,2,61.2 sq m,1990000,11 Jul 2025,Resale,99 yrs
T1321,parc meridian,D19,Hougang Ave 8,25B,#26-09,9,2,766 sq ft,1953000,2026-04-01,Resale,99 yrs
T2672,Queens Parkview,D03,Queensway,24B,3,12,3,90.5 sqm,26640000,2025-08-11,New Sale,99 yrs
T2253,Sengkang Terrace,D19,Compassvale Bow,53A,26,11,3,106.4 sq m,2635000,01 Feb 2026,Resale,99 yrs
T2369,HOLLAND CREST,D10,Holland Road,48,4,12,3,912 sq ft,3028000,2026-05-19,Resale,Freehold
T1185,Lakeshore Grand,D22,Lakeside Drive,21B,2,4,1,47.1 sqm,"$891,000",2024-05-20,Resale,99 yrs
T1722,Marina Vue,D01,Marina Way,86B,3,5,2,767 sq ft,"S$ 1,723,000",2020-11-26,New Sale,99 yrs
T1994,bukit verde,D23,Bukit Batok West Ave 5,80B,18,1,2,653 sqft,"$1,493,000",2025-12-19,Resale,99 yrs
T2799,Westwood Gardens,D22,Westwood Ave,54B,3,10,2,67.7 sq m,"S$ 1,065,000",12/05/2022,Resale,99 yrs
T1925,Bukit Verde,D23,Bukit Batok West Ave 5,26B,#09-09,9,4,,"$2,117,000",13 Dec 2021,Resale,99 yrs
T1077,Lakeshore Grand,D22,Lakeside Drive,31A,2,10,3,918 sqft,1352000,01 Jun 2021,Resale,99 yrs
T1715,Marina Vue,D01,Marina Way,86B,3,6,3,929 sqft,"$2,200,000",2024-04-28,Resale,99 yrs
T2577,Pasir View Residences,D18,Pasir Ris Drive 3,90B,30,10,3,931 sqft,2067000,07 Nov 2025,New Sale,99 yrs
T2725,QUEENS PARKVIEW,D03,Queensway,24B,4,7,4,"1,416 sq ft","3,485,000",2023-12-13,New Sale,99 yrs
T2699,Queens Parkview,D03,Queensway,24B,17,4,1,574 sqft,1332000,26/01/2023,RESALE,99 yrs
T2665,Queens Parkview,D03,Queensway,52B,14,9,3,992 sqft,"$2,405,000",2023-09-18,RESALE,99 yrs
T1744,Marina Vue,D01,Marina Way,86B,11,4,3,996 sqft,"$2,861,000",2024-07-13,New Sale,99 yrs
T1153,Lakeshore Grand,22,Lakeside Drive,61A,18,6,2,674 sqft,1349000,2024-11-08,New Sale,99 yrs
T2684,queens parkview,D03,Queensway,24B,#24-09,9,2,650 sqft,"S$ 1,338,000",14/12/2020,New Sale,99 yrs
T1149,LAKESHORE GRAND,D22,Lakeside Drive,61A,15,2,3,1108 sqft,"$2,147,000",27 Mar 2024,Resale,99 yrs
T1895,Bukit Verde,D23,Bukit Batok West Ave 5,49A,22,9,4,"1,260 sq ft",2134000,22/11/2023,Resale,99 yrs
T1676,RIVERBEND SUITES,D05,West Coast Crescent,16B,20,7,3,1072 sqft,"$2,287,000",22/06/2022,Sub Sale,99 yrs
T1960,Bukit Verde,D23,Bukit Batok West Ave 5,26B,21,2,2,744 sqft,1539000,10/02/2024,NEW SALE,99 yrs
T1314,Parc Meridian,D19,Hougang Ave 8,23A,#26-12,12,1,563 sqft,1167000,29/07/2024,Sub Sale,99 yrs
T2066,Tanjong Heights,D15,Tanjong Katong Road,4A,20,5,2,60.8 sqm,1787000,2023-12-08,Resale,Freehold
T1506,THE ORCHID RESIDENCES,D10,Orchard Boulevard,29B,26,8,3,89.9 sq m,"$3,165,000",14/11/2022,RESALE,Freehold
T1591,Riverbend Suites,5,West Coast Crescent,16B,#24-10,10,3,92.3 sq m,1796000,2020-01-03,new sale,99 yrs
T1962,Bukit Verde,D23,Bukit Batok West Ave 5,80B,28,12,2,71.3 sq m,1174000,2021-02-19,Sub Sale,99 yrs
T1232,PARC MERIDIAN,D19,Hougang Ave 8,23A,12,1,1,45.9 sq m,871000,20 Dec 2020,Resale,99 yrs
T1828,Bukit Verde,D23,Bukit Batok West Ave 5,49A,10,11,4,1313 sqft,2314000,30/12/2023,Resale,99 yrs
T2318,Sengkang Terrace,D19,Compassvale Bow,53A,30,11,3,"1,146 sq ft","$1,680,000",2020-11-02,Resale,99 yrs
T1236,PARC MERIDIAN,D19,Hougang Ave 8,59B,12,5,3,"1,098 sq ft",1950000,2022-06-19,Resale,99 yrs
T2783,Westwood Gardens,D22,Westwood Ave,56B,10,9,2,70.3 sq m,"$1,020,000",05/11/2021,Resale,99 yrs
T1169,LAKESHORE GRAND,D22,Lakeside Drive,21B,20,3,2,752 sqft,"$1,158,000",05/09/2020,Resale,99 yrs
T1708,Marina Vue,D01,Marina Way,81B,22,9,4,1409 sqft,3985000,13 Mar 2025,Resale,99 yrs
T1557,Riverbend Suites,D05,West Coast Crescent,54,13,2,3,934 sqft,1711000,2021-01-09,Resale,99 yrs
T1805,Bukit Verde,23,Bukit Batok West Ave 5,80B,25,6,3,97.2 sqm,"$1,359,000",2020-02-15,resale,99 yrs
T1443,The Orchid Residences,D10,Orchard Boulevard,29B,#22-01,1,2,793 sqft,"$2,352,000",05/08/2022,Resale,Freehold
T1792,BUKIT VERDE,D23,Bukit Batok West Ave 5,49A,28,3,2,654 sqft,1291000,2023-10-12,RESALE,99 yrs
T1949,Bukit Verde,D23,Bukit Batok West Ave 5,80B,28,3,2,727 sqft,"$1,037,000",04 May 2021,Resale,99 yrs
T2280,Sengkang Terrace,D19,Compassvale Bow,53A,10,7,1,536 sqft,"$755,000",12/09/2021,Resale,99 yrs
T2559,Pasir View Residences,D18,Pasir Ris Drive 3,90B,26,8,3,1010 sqft,1804000,16 Jul 2021,Resale,99 yrs
T2662,Queens Parkview,D03,Queensway,24B,11,5,3,955 sq ft,"$2,312,000",2023-06-22,resale,99 yrs
T1627,RIVERBEND SUITES,D05,West Coast Crescent,54,30,12,4,120.4 sq m,3021000,2023-11-17,Resale,99 yrs
T1597,Riverbend Suites,D05,West Coast Crescent,54,18,6,3,98.0 sqm,2283000,2024-01-12,Resale,99 yrs
T2332,Sengkang Terrace,D19,Compassvale Bow,86A,#19-08,8,2,798 sqft,"$1,720,000",2026-03-01,Resale,99 yrs
T1323,PARC MERIDIAN,D19,Hougang Ave 8,59B,4,12,3,1134 sqft,1753000,19/12/2020,Resale,99 yrs
T2258,SENGKANG TERRACE,19,Compassvale Bow,86A,21,8,3,92.5 sqm,"2,017,000",14 Dec 2024,resale,99 yrs
T2705,Queens Parkview,D03,Queensway,24B,8,7,4,1448 sqft,3106000,2022-08-23,Resale,99 yrs
T1500,The Orchid Residences,D10,Orchard Boulevard,74B,9,12,3,995 sqft,2649000,2020-03-07,Sub Sale,Freehold
T2353,Holland Crest,D10,Holland Road,28,11,8,3,1121 sqft,3901000,18/06/2025,New Sale,Freehold
T2054,Tanjong Heights,D15,Tanjong Katong Road,65A,21,5,1,544 sqft,1416000,2022-01-12,Resale,Freehold
T2621,Queens Parkview,3,Queensway,52B,20,2,3,911 sqft,2008000,2022-01-09,Resale,99 yrs
T1165,Lakeshore Grand,D22,Lakeside Drive,61A,6,10,3,943 sqft,1371000,2020-05-16,RESALE,99 yrs
T2743,Westwood Gardens,22,Westwood Ave,33A,17,3,2,67.7 sqm,"$1,104,000",21/02/2023,Resale,99 yrs
T1088,lakeshore grand,D22,Lakeside Drive,61A,16,7,1,503 sq ft,"$780,000",11 Nov 2021,new sale,99 yrs
T2841,Westwood Gardens,D22,Westwood Ave,56B,4,6,4,"1,298 sq ft",1987000,11/02/2025,RESALE,99 yrs
T1370,Parc Meridian,D19,Hougang Ave 8,59B,17,3,2,680 sqft,1202000,22 Dec 2022,RESALE,99 yrs
T1226,Parc Meridian,D19,Hougang Ave 8,23A,29,11,2,767 sqft,1628000,2023-06-11,Sub Sale,99 yrs
T1160,Lakeshore Grand,22,Lakeside Drive,21B,4,1,1,507 sqft,865000,04 Mar 2023,Resale,99 yrs
T1084,Lakeshore Grand,D22,Lakeside Drive,61A,#29-02,2,2,696 sqft,1178000,30/11/2022,Resale,99 yrs
T1712,Marina Vue,D01,Marina Way,20,#02-06,6,3,1051 sqft,"$2,470,000",25/03/2022,Resale,99 yrs
T1156,Lakeshore Grand,D22,Lakeside Drive,31A,14,5,2,697 sqft,"$1,089,000",2020-12-10,NEW SALE,99 yrs
T2747,Westwood Gardens,D22,Westwood Ave,56B,24,10,3,980 sqft,1345000,2021-10-09,New Sale,99 yrs
T1986,Bukit Verde,D23,Bukit Batok West Ave 5,49A,30,1,3,"1,110 sq ft",2338000,2025-07-09,New Sale,99 yrs
T2506,PASIR VIEW RESIDENCES,D18,Pasir Ris Drive 3,58,22,3,4,122.3 sqm,"$2,503,000",30 Nov 2023,RESALE,99 yrs
T2652,QUEENS PARKVIEW,D03,Queensway,88,28,12,3,"1,124 sq ft","$2,594,000",06/11/2020,Resale,99 yrs
T1026,Lakeshore Grand,D22,Lakeside Drive,61A,8,7,3,959 sqft,1862000,26/06/2025,New Sale,99 yrs
T1573,Riverbend Suites,5,West Coast Crescent,54,5,11,4,1432 sqft,"2,479,000",19/03/2022,RESALE,99 yrs
T1131,Lakeshore Grand,D22,Lakeside Drive,31A,28,5,1,485 sq ft,777000,2020-05-26,Resale,99 yrs
T1989,Bukit Verde,D23,Bukit Batok West Ave 5,26B,11,12,4,117.9 sqm,1708000,2020-05-18,New Sale,99 yrs
T1731,Marina Vue,D01,Marina Way,86B,#11-12,12,3,967 sqft,"2,528,000",2023-02-21,Resale,99 yrs
T2630,Queens Parkview,D03,Queensway,24B,2,7,3,"1,103 sq ft","2,762,000",2024-10-05,Resale,99 yrs
T1899,Bukit Verde,D23,Bukit Batok West Ave 5,49A,26,6,1,44.8 sqm,"$720,000",2020-06-01,Resale,99 yrs
T1263,Parc Meridian,D19,Hougang Ave 8,25B,10,6,2,660 sqft,"S$ 1,114,000",2022-03-18,Resale,99 yrs
T1666,Riverbend Suites,D05,West Coast Crescent,54,11,12,2,704 sqft,1570000,2024-01-24,New Sale,99 yrs
T1748,Marina Vue,D01,Marina Way,86B,2,2,2,67.8 sqm,"$1,916,000",03/07/2024,resale,99 yrs
T2045,Tanjong Heights,D15,Tanjong Katong Road,49B,13,5,4,1260 sqft,2970000,2022-03-25,New Sale,Freehold
T2047,Tanjong Heights,D15,Tanjong Katong Road,4A,16,12,2,675 sqft,"$1,845,000",04/12/2024,Resale,Freehold
T1014,LAKESHORE GRAND,D22,Lakeside Drive,31A,18,3,1,504 sqft,1043000,2026-06-03,Resale,99 yrs
T2428,Holland Crest,D10,Holland Road,28,3,4,2,71.3 sqm,2167000,07 Sep 2020,Resale,Freehold
T1282,PARC MERIDIAN,D19,Hougang Ave 8,25B,11,10,3,921 sqft,"1,685,000",2022-11-09,Resale,99 yrs
T1034,Lakeshore Grand,D22,Lakeside Drive,61A,4,9,2,792 sqft,"$1,148,000",2020-10-22,RESALE,99 yrs
T1886,bukit verde,D23,Bukit Batok West Ave 5,80B,#08-11,11,2,710 sqft,1326000,2025-03-14,Resale,99 yrs
T2194,Sengkang Terrace,19,Compassvale Bow,78A,4,2,3,104.0 sqm,2074000,2024-10-26,Resale,99 yrs
T1128,Lakeshore Grand,D22,Lakeside Drive,21B,28,9,4,120.0 sqm,"S$ 2,939,000",03/04/2026,New Sale,99 yrs
T2012,Tanjong Heights,D15,Tanjong Katong Road,65A,27,2,3,105.0 sqm,"3,176,000",27/02/2024,Resale,Freehold
T2233,Sengkang Terrace,D19,Compassvale Bow,53A,#24-08,8,2,756 sqft,"$1,192,000",01/06/2021,New Sale,99 yrs
T1959,Bukit Verde,23,Bukit Batok West Ave 5,80B,16,5,3,1044 sqft,"1,682,000",2021-07-23,Resale,99 yrs
T1857,Bukit Verde,D23,Bukit Batok West Ave 5,80B,#29-03,3,2,71.8 sqm,1706000,01/07/2025,resale,99 yrs
T1618,Riverbend Suites,D05,West Coast Crescent,54,17,12,3,97.5 sqm,"$2,795,000",2026-04-21,Resale,99 yrs
T1565,Riverbend Suites,D05,West Coast Crescent,16B,21,10,3,1021 sqft,"$2,392,000",2024-08-14,Sub Sale,99 yrs
T1246,Parc Meridian,D19,Hougang Ave 8,59B,14,9,1,497 sqft,"$853,000",2022-11-15,new sale,99 yrs
T1183,LAKESHORE GRAND,D22,Lakeside Drive,61A,#06-04,4,3,88.2 sqm,1353000,2020-06-11,new sale,99 yrs
T2158,Sengkang Terrace,19,Compassvale Bow,86A,16,8,4,132.1 sq m,2516000,11 Jul 2024,RESALE,99 yrs
T2815,Westwood Gardens,22,Westwood Ave,33A,30,7,2,675 sqft,"$1,000,000",04/09/2021,Resale,99 yrs
T1885,Bukit Verde,D23,Bukit Batok West Ave 5,80B,#07-05,5,2,67.6 sq m,1195000,30/12/2023,SUB SALE,99 yrs
T1451,The Orchid Residences,D10,Orchard Boulevard,29B,#27-07,7,1,48.8 sq m,"$1,494,000",15/11/2020,Resale,Freehold
T1194,Lakeshore Grand,D22,Lakeside Drive,31A,#30-10,10,3,1104 sqft,"$2,281,000",2025-04-10,Resale,99 yrs
T1614,Riverbend Suites,D05,West Coast Crescent,53,#19-08,8,3,984 sq ft,"2,399,000",2024-07-15,resale,99 yrs
T1906,Bukit Verde,D23,Bukit Batok West Ave 5,80B,#08-11,11,3,1038 sqft,"$1,438,000",2021-03-04,New Sale,99 yrs
